REG_ID	REG_ID_GROUP	STATION_NAME	SYNONYM_NAMES	ICES_STATION_NAME	LAT_DM	LONG_DM	LATITUDE_WGS84_SWEREF99_DD	LONGITUDE_WGS84_SWEREF99_DD	LATITUDE_SWEREF99TM	LONGITUDE_SWEREF99TM	OUT_OF_BOUNDS_RADIUS	WADEP	EU_CD	MEDIA	COMNT	OLD_SHARK_ID
385477	385476	UPP20_357 385477	upp20_357		6039.30900	1727.92100	60.65515	17.46535	6726905	634762	100			Biota;Vatten		
385479	385478	UPP20_359 385479	upp20_359		6039.35940	1728.54500	60.65599	17.47575	6727020	635327	100			Biota;Vatten		
385481	385480	UPP20_178 385481	upp20_178		6037.87620	1751.30180	60.63127	17.85503	6725110	656170	100			Biota;Vatten		
385483	385482	UPP20_264 385483	upp20_264		6036.03840	1753.74560	60.60064	17.89576	6721798	658547	100			Biota;Vatten		
385485	385484	UPP20_282 385485	upp20_282		6035.73540	1751.15540	60.59559	17.85259	6721132	656209	100			Biota;Vatten		
385487	385486	UPP20_293 385487	upp20_293		6037.30680	1754.51180	60.62178	17.90853	6724182	659142	100			Biota;Vatten		
385489	385488	UPP20_300 385489	upp20_300		6035.87040	1751.51840	60.59784	17.85864	6721397	656529	100			Biota;Vatten		
385491	385490	UPP20_355 385491	upp20_355		6036.85500	1753.72760	60.61425	17.89546	6723312	658464	100			Biota;Vatten		
385493	385492	UPP20_088 385493	upp20_088		6020.48160	1824.27960	60.34136	18.40466	6694282	687888	100			Biota;Vatten		
385495	385494	UPP20_402 385495	upp20_402		6021.21540	1815.86040	60.35359	18.26434	6695251	680081	100			Biota;Vatten		
385497	385496	UPP20_490 385497	upp20_490		6020.79840	1815.75360	60.34664	18.26256	6694473	680021	100			Biota;Vatten		
385499	385498	UPP20_050 385499	upp20_050		6010.99800	1835.10840	60.1833	18.58514	6677224	698798	100			Biota;Vatten		
385501	385500	UPP20_062 385501	upp20_062		6010.84800	1834.43400	60.1808	18.5739	6676912	698190	100			Biota;Vatten		
385503	385502	UPP20_078 385503	upp20_078		6009.77160	1837.95720	60.16286	18.63262	6675094	701554	100			Biota;Vatten		
385505	385504	UPP20_080 385505	upp20_080		6010.14960	1839.72420	60.16916	18.66207	6675885	703148	100			Biota;Vatten		
385507	385506	UPP20_091 385507	upp20_091		6014.78940	1839.54240	60.24649	18.65904	6684479	702503	100			Biota;Vatten		
385509	385508	UPP20_094 385509	upp20_094		6015.15840	1839.08340	60.25264	18.65139	6685140	702042	100			Biota;Vatten		
385511	385510	UPP20_409 385511	upp20_409		6016.77060	1839.00060	60.27951	18.65001	6688125	701800	100			Biota;Vatten		
385513	385512	UPP20_411 385513	upp20_411		6011.66100	1837.65780	60.19435	18.62763	6678582	701085	100			Biota;Vatten		
385515	385514	UPP20_428 385515	upp20_428		6011.27520	1837.64760	60.18792	18.62746	6677866	701115	100			Biota;Vatten		
385517	385516	UPP20_447 385517	upp20_447		6011.20740	1836.58320	60.18679	18.60972	6677687	700139	100			Biota;Vatten		
385519	385518	UPP20_461 385519	upp20_461		6010.27080	1838.21580	60.17118	18.63693	6676033	701742	100			Biota;Vatten		
385521	385520	UPP20_465 385521	upp20_465		6016.75500	1839.58080	60.27925	18.65968	6688126	702336	100			Biota;Vatten		
385523	385522	UPP20_515 385523	upp20_515		6016.35540	1838.56260	60.27259	18.64271	6687333	701439	100			Biota;Vatten		
385525	385524	UPP20_531 385525	upp20_531		6010.25640	1839.54300	60.17094	18.65905	6676074	702970	100			Biota;Vatten		
385527	385526	UPP20_535 385527	upp20_535		6011.88180	1837.77240	60.19803	18.62954	6678997	701168	100			Biota;Vatten		
385529	385528	UPP20_538 385529	upp20_538		6010.54200	1840.66500	60.1757	18.67775	6676661	703977	100			Biota;Vatten		
385531	385530	UPP20_539 385531	upp20_539		6016.70640	1839.01080	60.27844	18.65018	6688007	701816	100			Biota;Vatten		
385533	385532	UPP20_540 385533	upp20_540		6010.24200	1839.38700	60.1707	18.65645	6676039	702827	100			Biota;Vatten		
385535	385534	UPP20_543 385535	upp20_543		6016.86060	1839.72120	60.28101	18.66202	6688329	702454	100			Biota;Vatten		
385537	385536	UPP20_544 385537	upp20_544		6010.60680	1840.65600	60.17678	18.6776	6676781	703962	100			Biota;Vatten		
385539	385538	UPP20_550 385539	upp20_550		6017.11860	1838.24760	60.28531	18.63746	6688732	701071	100			Biota;Vatten		
385541	385540	UPP20_551 385541	upp20_551		6011.16060	1838.27520	60.18601	18.63792	6677686	701706	100			Biota;Vatten		
385543	385542	UPP20_552 385543	upp20_552		6016.95660	1838.58720	60.28261	18.64312	6688449	701400	100			Biota;Vatten		
385545	385544	UPP20_025 385545	upp20_025		6027.28380	1827.99540	60.45473	18.46659	6707075	690639	100			Biota;Vatten		
385547	385546	UPP20_027 385547	upp20_027		6027.12780	1828.76460	60.45213	18.47941	6706823	691359	100			Biota;Vatten		
385549	385548	UPP20_036 385549	upp20_036		6025.26240	1829.35680	60.42104	18.48928	6703392	692085	100			Biota;Vatten		
385551	385550	UPP20_042 385551	upp20_042		6025.41180	1829.37180	60.42353	18.48953	6703670	692084	100			Biota;Vatten		
385553	385552	UPP20_130 385553	upp20_130		6028.64700	1837.61040	60.47745	18.62684	6710077	699306	100			Biota;Vatten		
385555	385554	UPP20_134 385555	upp20_134		6029.19420	1839.44940	60.48657	18.65749	6711185	700933	100			Biota;Vatten		
385557	385556	UPP20_166 385557	upp20_166		6028.18680	1829.23320	60.46978	18.48722	6708809	691684	100			Biota;Vatten		
385559	385558	UPP20_180 385559	upp20_180		6029.08260	1838.15700	60.48471	18.63595	6710913	699762	100			Biota;Vatten		
385561	385560	UPP20_184 385561	upp20_184		6031.99740	1824.39900	60.53329	18.40665	6715644	686892	100			Biota;Vatten		
385563	385562	UPP20_186 385563	upp20_186		6030.77280	1831.16820	60.51288	18.51947	6713699	693199	100			Biota;Vatten		
385565	385564	UPP20_187 385565	upp20_187		6031.42440	1825.70100	60.52374	18.42835	6714644	688137	100			Biota;Vatten		
385567	385566	UPP20_191 385567	upp20_191		6031.74000	1825.40520	60.529	18.42342	6715215	687836	100			Biota;Vatten		
385569	385568	UPP20_253 385569	upp20_253		6028.76640	1829.82900	60.47944	18.49715	6709913	692172	100			Biota;Vatten		
385571	385570	UPP20_256 385571	upp20_256		6026.75460	1832.57220	60.44591	18.54287	6706317	694884	100			Biota;Vatten		
385573	385572	UPP20_259 385573	upp20_259		6028.48200	1830.35820	60.4747	18.50597	6709411	692685	100			Biota;Vatten		
385575	385574	UPP20_270 385575	upp20_270		6028.52100	1831.29000	60.47535	18.5215	6709529	693534	100			Biota;Vatten		
385577	385576	UPP20_324 385577	upp20_324		6026.94900	1833.39660	60.44915	18.55661	6706718	695620	100			Biota;Vatten		
385579	385578	UPP20_326 385579	upp20_326		6026.54280	1833.77940	60.44238	18.56299	6705984	696011	100			Biota;Vatten		
385581	385580	UPP20_337 385581	upp20_337		6028.77060	1833.44220	60.47951	18.55737	6710098	695479	100			Biota;Vatten		
385583	385582	UPP20_343 385583	upp20_343		6031.18080	1825.50000	60.51968	18.425	6714182	687977	100			Biota;Vatten		
385585	385584	UPP20_464 385585	upp20_464		6018.22440	1837.48500	60.30374	18.62475	6690744	700256	100			Biota;Vatten		
385587	385586	UPP20_470 385587	upp20_470		6017.59140	1839.11220	60.29319	18.65187	6689653	701818	100			Biota;Vatten		
385589	385588	UPP20_475 385589	upp20_475		6017.79840	1834.07820	60.29664	18.56797	6689783	697164	100			Biota;Vatten		
385591	385590	UPP20_482 385591	upp20_482		6018.16680	1837.69740	60.30278	18.62829	6690648	700457	100			Biota;Vatten		
385593	385592	UPP20_501 385593	upp20_501		6017.53500	1836.61860	60.29225	18.61031	6689422	699529	100			Biota;Vatten		
385595	385594	UPP20_507 385595	upp20_507		6026.08140	1830.50760	60.43469	18.50846	6704967	693059	100			Biota;Vatten		
385597	385596	UPP20_512 385597	upp20_512		6017.74500	1838.08620	60.29575	18.63477	6689886	700858	100			Biota;Vatten		
385599	385598	UPP20_002 385599	upp20_002		6013.94940	1839.42420	60.23249	18.65707	6682916	702480	100			Biota;Vatten		
385601	385600	UPP20_034 385601	upp20_034		6014.00280	1838.48400	60.23338	18.6414	6682967	701608	100			Biota;Vatten		
385603	385602	UPP20_055 385603	upp20_055		6014.32320	1839.92220	60.23872	18.66537	6683634	702901	100			Biota;Vatten		
385605	385604	UPP20_065 385605	upp20_065		6012.56280	1837.55280	60.20938	18.62588	6680249	700896	100			Biota;Vatten		
385607	385606	UPP20_074 385607	upp20_074		6014.43120	1838.70300	60.24052	18.64505	6683772	701766	100			Biota;Vatten		
385609	385608	UPP20_075 385609	upp20_075		6012.31620	1841.26800	60.20527	18.6878	6679982	704350	100			Biota;Vatten		
385611	385610	UPP20_097 385611	upp20_097		6013.80120	1840.47960	60.23002	18.67466	6682695	703469	100			Biota;Vatten		
385613	385612	UPP20_098 385613	upp20_098		6013.93560	1840.57380	60.23226	18.67623	6682949	703542	100			Biota;Vatten		
385615	385614	UPP20_103 385615	upp20_103		6014.54460	1841.23020	60.24241	18.68717	6684112	704084	100			Biota;Vatten		
385617	385616	UPP20_104 385617	upp20_104		6014.73720	1841.40840	60.24562	18.69014	6684478	704228	100			Biota;Vatten		
385619	385618	UPP20_105 385619	upp20_105		6014.00340	1840.64220	60.23339	18.67737	6683078	703598	100			Biota;Vatten		
385621	385620	UPP20_107 385621	upp20_107		6014.73720	1841.12280	60.24562	18.68538	6684464	703965	100			Biota;Vatten		
385623	385622	UPP20_108 385623	upp20_108		6014.73180	1841.35680	60.24553	18.68928	6684466	704181	100			Biota;Vatten		
385625	385624	UPP20_118 385625	upp20_118		6014.71260	1841.75280	60.24521	18.69588	6684451	704548	100			Biota;Vatten		
385627	385626	UPP20_421 385627	upp20_421		6014.13960	1839.65460	60.23566	18.66091	6683280	702673	100			Biota;Vatten		
385629	385628	UPP20_430 385629	upp20_430		6012.72780	1835.94120	60.21213	18.59902	6680474	699392	100			Biota;Vatten		
385631	385630	UPP20_433 385631	upp20_433		6013.12740	1837.31820	60.21879	18.62197	6681284	700622	100			Biota;Vatten		
385633	385632	UPP20_434 385633	upp20_434		6013.87980	1838.46540	60.23133	18.64109	6682738	701603	100			Biota;Vatten		
385635	385634	UPP20_440 385635	upp20_440		6013.30860	1837.23540	60.22181	18.62059	6681616	700527	100			Biota;Vatten		
385637	385636	UPP20_441 385637	upp20_441		6013.53660	1836.90720	60.22561	18.61512	6682022	700201	100			Biota;Vatten		
385639	385638	UPP20_443 385639	upp20_443		6013.64760	1838.92320	60.22746	18.64872	6682330	702049	100			Biota;Vatten		
385641	385640	UPP20_445 385641	upp20_445		6012.29520	1839.46620	60.20492	18.65777	6679850	702689	100			Biota;Vatten		
385643	385642	UPP20_448 385643	upp20_448		6013.53120	1837.18200	60.22552	18.6197	6682026	700455	100			Biota;Vatten		
385645	385644	UPP20_456 385645	upp20_456		6013.30860	1839.78720	60.22181	18.66312	6681746	702881	100			Biota;Vatten		
385647	385646	UPP20_466 385647	upp20_466		6013.08480	1838.26320	60.21808	18.63772	6681253	701498	100			Biota;Vatten		
385649	385648	UPP20_476 385649	upp20_476		6012.63120	1839.61500	60.21052	18.66025	6680481	702792	100			Biota;Vatten		
385651	385650	UPP20_477 385651	upp20_477		6012.60180	1840.87860	60.21003	18.68131	6680492	703961	100			Biota;Vatten		
385653	385652	UPP20_536 385653	upp20_536		6013.76520	1836.97140	60.22942	18.61619	6682449	700237	100			Biota;Vatten		
385655	385654	UPP20_555 385655	upp20_555		6012.69960	1839.62280	60.21166	18.66038	6680608	702792	100			Biota;Vatten		
385657	385656	UPP20_556 385657	upp20_556		6012.53700	1839.69660	60.20895	18.66161	6680311	702877	100			Biota;Vatten		
385659	385658	UPP20_561 385659	upp20_561		6012.43080	1839.74580	60.20718	18.66243	6680116	702933	100			Biota;Vatten		
385661	385660	UPP20_562 385661	upp20_562		6014.01180	1837.05720	60.23353	18.61762	6682911	700291	100			Biota;Vatten		
385663	385662	UPP20_564 385663	upp20_564		6012.34980	1837.03320	60.20583	18.61722	6679828	700438	100			Biota;Vatten		
385665	385664	UPP20_565 385665	upp20_565		6012.44580	1839.74820	60.20743	18.66247	6680144	702934	100			Biota;Vatten		
385667	385666	UPP20_568 385667	upp20_568		6012.41100	1839.74460	60.20685	18.66241	6680079	702934	100			Biota;Vatten		
385669	385668	UPP20_573 385669	upp20_573		6013.84020	1837.04700	60.23067	18.61745	6682592	700299	100			Biota;Vatten		
385671	385670	UPP20_578 385671	upp20_578		6012.37380	1839.71520	60.20623	18.66192	6680009	702911	100			Biota;Vatten		
385673	385672	UPP20_590 385673	upp20_590		6013.86960	1839.91620	60.23116	18.66527	6682793	702942	100			Biota;Vatten		
385675	385674	UPP20_591 385675	upp20_591		6014.21820	1838.11020	60.23697	18.63517	6683347	701241	100			Biota;Vatten		
385677	385676	UPP20_592 385677	upp20_592		6013.85820	1839.90480	60.23097	18.66508	6682771	702933	100			Biota;Vatten		
385679	385678	UPP20_595 385679	upp20_595		6014.02380	1838.25540	60.23373	18.63759	6682994	701395	100			Biota;Vatten		
385681	385680	UPP20_596 385681	upp20_596		6013.95540	1839.89340	60.23259	18.66489	6682951	702912	100			Biota;Vatten		
385683	385682	UPP20_009 385683	upp20_009		6025.75860	1822.98600	60.42931	18.3831	6704007	686196	100			Biota;Vatten		
385685	385684	UPP20_011 385685	upp20_011		6026.85840	1822.19820	60.44764	18.36997	6706010	685369	100			Biota;Vatten		
385687	385686	UPP20_029 385687	upp20_029		6030.19800	1801.46040	60.5033	18.02434	6711281	666082	100			Biota;Vatten		
385689	385688	UPP20_044 385689	upp20_044		6026.88300	1821.88860	60.44805	18.36481	6706041	685083	100			Biota;Vatten		
385691	385690	UPP20_106 385691	upp20_106		6025.25040	1821.83220	60.42084	18.36387	6703010	685186	100			Biota;Vatten		
385693	385692	UPP20_111 385693	upp20_111		6026.59140	1821.90720	60.44319	18.36512	6705501	685128	100			Biota;Vatten		
385695	385694	UPP20_112 385695	upp20_112		6026.19780	1822.32600	60.43663	18.3721	6704791	685549	100			Biota;Vatten		
385697	385696	UPP20_113 385697	upp20_113		6026.60340	1821.92520	60.44339	18.36542	6705524	685143	100			Biota;Vatten		
385699	385698	UPP20_114 385699	upp20_114		6026.63220	1821.87120	60.44387	18.36452	6705575	685091	100			Biota;Vatten		
385701	385700	UPP20_115 385701	upp20_115		6025.42920	1821.78300	60.42382	18.36305	6703340	685124	100			Biota;Vatten		
385703	385702	UPP20_124 385703	upp20_124		6033.52080	1809.20400	60.55868	18.1534	6717777	672870	100			Biota;Vatten		
385705	385704	UPP20_140 385705	upp20_140		6032.89500	1815.10140	60.54825	18.25169	6716879	678313	100			Biota;Vatten		
385707	385706	UPP20_144 385707	upp20_144		6034.37640	1814.14800	60.57294	18.2358	6719584	677307	100			Biota;Vatten		
385709	385708	UPP20_161 385709	upp20_161		6030.70860	1802.01660	60.51181	18.03361	6712252	666547	100			Biota;Vatten		
385711	385710	UPP20_167 385711	upp20_167		6029.73420	1804.70880	60.49557	18.07848	6710559	669094	100			Biota;Vatten		
385713	385712	UPP20_174 385713	upp20_174		6025.67160	1817.35560	60.42786	18.28926	6703584	681042	100			Biota;Vatten		
385715	385714	UPP20_188 385715	upp20_188		6032.10540	1804.05960	60.53509	18.06766	6714929	668295	100			Biota;Vatten		
385717	385716	UPP20_199 385717	upp20_199		6026.16540	1819.32480	60.43609	18.32208	6704591	682801	100			Biota;Vatten		
385719	385718	UPP20_248 385719	upp20_248		6032.23440	1801.87500	60.53724	18.03125	6715076	666287	100			Biota;Vatten		
385721	385720	UPP20_250 385721	upp20_250		6029.27700	1804.67220	60.48795	18.07787	6709709	669100	100			Biota;Vatten		
385723	385722	UPP20_254 385723	upp20_254		6029.39700	1805.21100	60.48995	18.08685	6709955	669583	100			Biota;Vatten		
385725	385724	UPP20_291 385725	upp20_291		6025.99260	1817.20500	60.43321	18.28675	6704173	680874	100			Biota;Vatten		
385727	385726	UPP20_303 385727	upp20_303		6032.49600	1805.08500	60.5416	18.08475	6715698	669198	100			Biota;Vatten		
385729	385728	UPP20_305 385729	upp20_305		6025.87200	1817.78940	60.4312	18.29649	6703976	681421	100			Biota;Vatten		
385731	385730	UPP20_333 385731	upp20_333		6030.80820	1806.73560	60.51347	18.11226	6712638	670854	100			Biota;Vatten		
385733	385732	UPP20_334 385733	upp20_334		6031.88280	1804.16580	60.53138	18.06943	6714521	668411	100			Biota;Vatten		
385735	385734	UPP20_342 385735	upp20_342		6032.13960	1804.70220	60.53566	18.07837	6715020	668879	100			Biota;Vatten		
385737	385736	UPP20_347 385737	upp20_347		6030.32640	1805.17140	60.50544	18.08619	6711677	669466	100			Biota;Vatten		
385739	385738	UPP20_352 385739	upp20_352		6025.67700	1815.46260	60.42795	18.25771	6703508	679306	100			Biota;Vatten		
385741	385740	UPP20_006 385741	upp20_006		6015.94980	1841.30520	60.26583	18.68842	6686722	704007	100			Biota;Vatten		
385743	385742	UPP20_052 385743	upp20_052		6016.01820	1843.23660	60.26697	18.72061	6686948	705779	100			Biota;Vatten		
385745	385744	UPP20_054 385745	upp20_054		6015.97680	1842.92760	60.26628	18.71546	6686856	705499	100			Biota;Vatten		
385747	385746	UPP20_058 385747	upp20_058		6014.92680	1842.88560	60.24878	18.71476	6684906	705570	100			Biota;Vatten		
385749	385748	UPP20_060 385749	upp20_060		6016.51560	1841.53260	60.27526	18.69221	6687782	704158	100			Biota;Vatten		
385751	385750	UPP20_109 385751	upp20_109		6016.40580	1841.74200	60.27343	18.6957	6687590	704362	100			Biota;Vatten		
385753	385752	UPP20_110 385753	upp20_110		6016.50600	1841.48940	60.2751	18.69149	6687762	704119	100			Biota;Vatten		
385755	385754	UPP20_116 385755	upp20_116		6014.75580	1842.06000	60.24593	18.701	6684547	704827	100			Biota;Vatten		
385757	385756	UPP20_117 385757	upp20_117		6014.72400	1842.00540	60.2454	18.70009	6684485	704780	100			Biota;Vatten		
385759	385758	UPP20_171 385759	upp20_171		6016.51140	1843.29480	60.27519	18.72158	6687866	705781	100			Biota;Vatten		
385761	385760	UPP20_211 385761	upp20_211		6016.46340	1842.96000	60.27439	18.716	6687760	705478	100			Biota;Vatten		
385763	385762	UPP20_258 385763	upp20_258		6015.98280	1843.76220	60.26638	18.72937	6686910	706267	100			Biota;Vatten		
385765	385764	UPP20_275 385765	upp20_275		6016.19880	1841.38980	60.26998	18.68983	6687188	704059	100			Biota;Vatten		
385767	385766	UPP20_320 385767	upp20_320		6016.97460	1843.44600	60.28291	18.7241	6688733	705872	100			Biota;Vatten		
385769	385768	UPP20_327 385769	upp20_327		6016.45380	1844.15580	60.27423	18.73593	6687804	706580	100			Biota;Vatten		
385771	385770	UPP20_367 385771	upp20_367		6014.79180	1842.52020	60.24653	18.70867	6684637	705247	100			Biota;Vatten		
385773	385772	UPP20_399 385773	upp20_399		6017.29800	1842.16560	60.2883	18.70276	6689266	704659	100			Biota;Vatten		
385775	385774	UPP20_400 385775	upp20_400		6016.10400	1840.61340	60.2684	18.67689	6686972	703354	100			Biota;Vatten		
385777	385776	UPP20_542 385777	upp20_542		6016.02900	1841.12280	60.26715	18.68538	6686859	703831	100			Biota;Vatten		
385779	385778	UPP20_548 385779	upp20_548		6015.17340	1842.38400	60.25289	18.7064	6685338	705082	100			Biota;Vatten		
385781	385780	UPP20_560 385781	upp20_560		6015.91980	1842.31860	60.26533	18.70531	6686718	704944	100			Biota;Vatten		
385783	385782	UPP20_570 385783	upp20_570		6015.56460	1842.56100	60.25941	18.70935	6686072	705204	100			Biota;Vatten		
385785	385784	UPP20_593 385785	upp20_593		6015.93420	1842.30540	60.26557	18.70509	6686744	704930	100			Biota;Vatten		
385787	385786	UPP20_594 385787	upp20_594		6016.03920	1841.16120	60.26732	18.68602	6686880	703865	100			Biota;Vatten		
385789	385788	UPP20_076 385789	upp20_076		6015.63720	1841.29020	60.26062	18.68817	6686141	704026	100			Biota;Vatten		
385791	385790	UPP20_100 385791	upp20_100		6015.66300	1837.65540	60.26105	18.62759	6686003	700674	100			Biota;Vatten		
385793	385792	UPP20_431 385793	upp20_431		6015.68400	1838.94720	60.2614	18.64912	6686108	701862	100			Biota;Vatten		
385795	385794	UPP20_446 385795	upp20_446		6019.33800	1829.19360	60.3223	18.48656	6692397	692517	100			Biota;Vatten		
385797	385796	UPP20_451 385797	upp20_451		6015.48120	1839.60780	60.25802	18.66013	6685765	702492	100			Biota;Vatten		
385799	385798	UPP20_473 385799	upp20_473		6015.70020	1840.24020	60.26167	18.67067	6686204	703052	100			Biota;Vatten		
385801	385800	UPP20_532 385801	upp20_532		6015.86580	1840.42380	60.26443	18.67373	6686520	703204	100			Biota;Vatten		
385803	385802	UPP20_537 385803	upp20_537		6015.82080	1838.62260	60.26368	18.64371	6686345	701549	100			Biota;Vatten		
385805	385804	UPP20_541 385805	upp20_541		6015.85680	1840.45980	60.26428	18.67433	6686506	703238	100			Biota;Vatten		
385807	385806	UPP20_510 385807	upp20_510		6017.26020	1830.38880	60.28767	18.50648	6688603	693821	100			Biota;Vatten		
385809	385808	UPP20_520 385809	upp20_520		6017.36580	1831.25160	60.28943	18.52086	6688841	694605	100			Biota;Vatten		
385811	385810	UPP20_523 385811	upp20_523		6016.36440	1832.40540	60.27274	18.54009	6687041	695767	100			Biota;Vatten		
385813	385812	UPP20_524 385813	upp20_524		6016.19880	1832.75100	60.26998	18.54585	6686751	696102	100			Biota;Vatten		
385815	385814	UPP20_527 385815	upp20_527		6017.32620	1830.30420	60.28877	18.50507	6688721	693737	100			Biota;Vatten		
385817	385816	UPP20_533 385817	upp20_533		6016.58820	1833.76380	60.27647	18.56273	6687523	696996	100			Biota;Vatten		
385819	385818	UPP20_554 385819	upp20_554		6016.29600	1833.25140	60.2716	18.55419	6686956	696553	100			Biota;Vatten		
385821	385820	UPP20_566 385821	upp20_566		6016.43100	1834.27260	60.27385	18.57121	6687257	697480	100			Biota;Vatten		
385823	385822	UPP20_576 385823	upp20_576		6016.69740	1833.78120	60.27829	18.56302	6687726	697001	100			Biota;Vatten		
385825	385824	UPP20_580 385825	upp20_580		6016.44060	1832.64720	60.27401	18.54412	6687194	695982	100			Biota;Vatten		
385827	385826	UPP20_581 385827	upp20_581		6016.28460	1832.84160	60.27141	18.54736	6686914	696177	100			Biota;Vatten		
385829	385828	UPP20_583 385829	upp20_583		6016.69020	1833.76740	60.27817	18.56279	6687712	696989	100			Biota;Vatten		
385831	385830	UPP20_585 385831	upp20_585		6016.27380	1832.85600	60.27123	18.5476	6686895	696191	100			Biota;Vatten		
385833	385832	UPP20_125 385833	upp20_125		6024.90720	1841.23260	60.41512	18.68721	6703327	703010	100			Biota;Vatten		
385835	385834	UPP20_129 385835	upp20_129		6027.87120	1841.81160	60.46452	18.69686	6708853	703232	100			Biota;Vatten		
385837	385836	UPP20_183 385837	upp20_183		6027.01200	1846.07760	60.4502	18.76796	6707482	707229	100			Biota;Vatten		
385839	385838	UPP20_193 385839	upp20_193		6017.16420	1850.16360	60.28607	18.83606	6689439	712036	100			Biota;Vatten		
385841	385840	UPP20_195 385841	upp20_195		6017.08740	1850.71980	60.28479	18.84533	6689327	712556	100			Biota;Vatten		
385843	385842	UPP20_197 385843	upp20_197		6015.67920	1847.94120	60.26132	18.79902	6686567	710149	100			Biota;Vatten		
385845	385844	UPP20_198 385845	upp20_198		6016.17600	1850.07480	60.2696	18.83458	6687602	712061	100			Biota;Vatten		
385847	385846	UPP20_200 385847	upp20_200		6017.18220	1849.41720	60.28637	18.82362	6689433	711347	100			Biota;Vatten		
385849	385848	UPP20_205 385849	upp20_205		6017.06640	1850.58360	60.28444	18.84306	6689280	712433	100			Biota;Vatten		
385851	385850	UPP20_271 385851	upp20_271		6017.32320	1851.18060	60.28872	18.85301	6689789	712955	100			Biota;Vatten		
385853	385852	UPP20_288 385853	upp20_288		6017.09280	1851.30120	60.28488	18.85502	6689368	713091	100			Biota;Vatten		
385855	385854	UPP20_296 385855	upp20_296		6024.84720	1840.41000	60.41412	18.6735	6703174	702262	100			Biota;Vatten		
385857	385856	UPP20_308 385857	upp20_308		6017.48460	1849.46580	60.29141	18.82443	6689996	711359	100			Biota;Vatten		
385859	385858	UPP20_310 385859	upp20_310		6017.49840	1850.30580	60.29164	18.83843	6690066	712131	100			Biota;Vatten		
385861	385860	UPP20_331 385861	upp20_331		6024.55020	1839.73080	60.40917	18.66218	6702588	701670	100			Biota;Vatten		
385863	385862	UPP20_354 385863	upp20_354		6015.27120	1845.50880	60.25452	18.75848	6685682	707951	100			Biota;Vatten		
385865	385864	UPP20_016 385865	upp20_016		6027.48060	1823.31960	60.45801	18.38866	6707217	686337	100			Biota;Vatten		
385867	385866	UPP20_037 385867	upp20_037		6028.67580	1822.24500	60.47793	18.37075	6709383	685239	100			Biota;Vatten		
385869	385868	UPP20_057 385869	upp20_057		6029.24760	1820.99040	60.48746	18.34984	6710384	684037	100			Biota;Vatten		
385871	385870	UPP20_068 385871	upp20_068		6030.72840	1822.46880	60.51214	18.37448	6713200	685249	100			Biota;Vatten		
385873	385872	UPP20_069 385873	upp20_069		6030.70620	1822.61580	60.51177	18.37693	6713166	685385	100			Biota;Vatten		
385875	385874	UPP20_070 385875	upp20_070		6030.63420	1822.55340	60.51057	18.37589	6713029	685335	100			Biota;Vatten		
385877	385876	UPP20_072 385877	upp20_072		6030.62280	1822.41420	60.51038	18.37357	6713001	685209	100			Biota;Vatten		
385879	385878	UPP20_138 385879	upp20_138		6032.23800	1818.65220	60.5373	18.31087	6715822	681618	100			Biota;Vatten		
385881	385880	UPP20_169 385881	upp20_169		6028.40820	1820.11740	60.47347	18.33529	6708787	683317	100			Biota;Vatten		
385883	385882	UPP20_196 385883	upp20_196		6028.08780	1819.22280	60.46813	18.32038	6708151	682528	100			Biota;Vatten		
385885	385884	UPP20_277 385885	upp20_277		6027.68760	1821.58560	60.46146	18.35976	6707519	684729	100			Biota;Vatten		
385887	385886	UPP20_311 385887	upp20_311		6027.36120	1817.25240	60.45602	18.28754	6706713	680791	100			Biota;Vatten		
385889	385888	UPP20_312 385889	upp20_312		6028.47120	1820.23080	60.47452	18.33718	6708909	683415	100			Biota;Vatten		
385891	385890	UPP20_315 385891	upp20_315		6030.46020	1821.60660	60.50767	18.36011	6712662	684486	100			Biota;Vatten		
385893	385892	UPP20_316 385893	upp20_316		6028.22700	1814.31720	60.47045	18.23862	6708185	678023	100			Biota;Vatten		
385895	385894	UPP20_317 385895	upp20_317		6027.70740	1816.25880	60.46179	18.27098	6707310	679849	100			Biota;Vatten		
385897	385896	UPP20_318 385897	upp20_318		6030.09480	1819.38600	60.50158	18.3231	6711881	682489	100			Biota;Vatten		
385899	385898	UPP20_319 385899	upp20_319		6030.14640	1821.32100	60.50244	18.35535	6712067	684254	100			Biota;Vatten		
385901	385900	UPP20_321 385901	upp20_321		6028.52280	1816.35960	60.47538	18.27266	6708827	679866	100			Biota;Vatten		
385903	385902	UPP20_322 385903	upp20_322		6029.13540	1816.62600	60.48559	18.2771	6709975	680053	100			Biota;Vatten		
385905	385904	UPP20_323 385905	upp20_323		6029.17920	1817.74920	60.48632	18.29582	6710108	681077	100			Biota;Vatten		
385907	385906	UPP20_370 385907	upp20_370		6027.29160	1821.59040	60.45486	18.35984	6706785	684771	100			Biota;Vatten		
385909	385908	UPP20_374 385909	upp20_374		6027.86520	1821.46620	60.46442	18.35777	6707843	684603	100			Biota;Vatten		
385911	385910	UPP20_375 385911	upp20_375		6027.10560	1821.43260	60.45176	18.35721	6706432	684644	100			Biota;Vatten		
385913	385912	UPP20_136 385913	upp20_136		6021.38460	1841.58840	60.35641	18.69314	6696814	703703	100			Biota;Vatten		
